queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-3e1cc04b110362f7,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1403/ZN1403_1w_20131218_20140116.parquet,"[""RES-6cc238726fee9a88""]",zn,actual_contract,ZN1403,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1403/ZN1403_1w_20131218_20140116.parquet,"{""actual_checksums"":[""5696dcf39ccec5a760e3b106502dad24d3d9384e2df536c5b57c36a30d721f16""],""db_checksums"":[""5696dcf39ccec5a760e3b106502dad24d3d9384e2df536c5b57c36a30d721f16""],""db_data_roles"":[""primary""],""db_ids"":[82515],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""a5646ac8abab442f7946d7f752e616b28ad9585122cf7638563f086c593f2efb""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1403_20131218_20140116.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-5752973fd5c362e7,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1404/ZN1404_1w_20140117_20140221.parquet,"[""RES-210915100f0a8a9a""]",zn,actual_contract,ZN1404,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1404/ZN1404_1w_20140117_20140221.parquet,"{""actual_checksums"":[""096d7c3e1f441af180c404220357976e9add5390b0de6f8ca7edfba0cf30ac0a""],""db_checksums"":[""096d7c3e1f441af180c404220357976e9add5390b0de6f8ca7edfba0cf30ac0a""],""db_data_roles"":[""primary""],""db_ids"":[82517],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""30ce18811c381317708a5da038ce7188d50f0e55bd786747de34805f5c7c3701""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1404_20140117_20140221.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-d4e92afe770cd658,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1405/ZN1405_1w_20140224_20140319.parquet,"[""RES-aa8a1950537e323b""]",zn,actual_contract,ZN1405,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1405/ZN1405_1w_20140224_20140319.parquet,"{""actual_checksums"":[""dfe90a16f7fe9c6009807b7c72cfc69b751b624df973bd61d4147b9b57e2e94c""],""db_checksums"":[""dfe90a16f7fe9c6009807b7c72cfc69b751b624df973bd61d4147b9b57e2e94c""],""db_data_roles"":[""primary""],""db_ids"":[82519],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""2a652b91af4fdd4211b24b7c9affb5e47cb75c806ab92a38c45cb838d1920f64""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1405_20140224_20140319.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-563f3a46acd2442a,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1406/ZN1406_1w_20140320_20140417.parquet,"[""RES-39b4afeb66e04610""]",zn,actual_contract,ZN1406,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1406/ZN1406_1w_20140320_20140417.parquet,"{""actual_checksums"":[""32783424878c9cf224280dd3ecc9e53106109fc15c33240d9dcc641e8c860f29""],""db_checksums"":[""32783424878c9cf224280dd3ecc9e53106109fc15c33240d9dcc641e8c860f29""],""db_data_roles"":[""primary""],""db_ids"":[82521],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""1814778bccd7328b024c91528d02ab2f20772881545c6db2d7245fff0af96eaf""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1406_20140320_20140417.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-232f46629571db9a,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1407/ZN1407_1w_20140418_20140528.parquet,"[""RES-41f0bcc4e8c68082""]",zn,actual_contract,ZN1407,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1407/ZN1407_1w_20140418_20140528.parquet,"{""actual_checksums"":[""e9b786585ddea63e8b62b5b84bfc1594e40f62e0b8e019ae382677791a7f5048""],""db_checksums"":[""e9b786585ddea63e8b62b5b84bfc1594e40f62e0b8e019ae382677791a7f5048""],""db_data_roles"":[""primary""],""db_ids"":[82523],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""1af7468392d499a97fbdc42be9755d4395bdaaa9760f11b3f5d671942f28fea0""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1407_20140418_20140528.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-849f9045919fadb1,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1408/ZN1408_1w_20140529_20140620.parquet,"[""RES-591598881c89e34a""]",zn,actual_contract,ZN1408,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1408/ZN1408_1w_20140529_20140620.parquet,"{""actual_checksums"":[""f270919202c243c65d238ba6e0070dc187aafa7d58c0aaac45dbcc98314076e4""],""db_checksums"":[""f270919202c243c65d238ba6e0070dc187aafa7d58c0aaac45dbcc98314076e4""],""db_data_roles"":[""primary""],""db_ids"":[82525],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""bb2bbe91bc2c166df347bbb450e83da317fcce23965db62851bd4ff2154eca0f""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1408_20140529_20140620.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-b6c84044f222f89c,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1409/ZN1409_1w_20140623_20140722.parquet,"[""RES-f9694eb01e87e252""]",zn,actual_contract,ZN1409,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1409/ZN1409_1w_20140623_20140722.parquet,"{""actual_checksums"":[""8268ec05211fd388590240b109f0097d7bf129eb599a2a89d3e6bde95765cf93""],""db_checksums"":[""8268ec05211fd388590240b109f0097d7bf129eb599a2a89d3e6bde95765cf93""],""db_data_roles"":[""primary""],""db_ids"":[82527],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""5b2022316bd88fb52ab60c9757d6c67e29f84fdb3628270c095628b1903e6c4a""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1409_20140623_20140722.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-1ad05e4123c17c87,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1410/ZN1410_1w_20140723_20140827.parquet,"[""RES-795923e8e851e29c""]",zn,actual_contract,ZN1410,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1410/ZN1410_1w_20140723_20140827.parquet,"{""actual_checksums"":[""40a740503c20a5bd3f43ce2e84446320e6cd00ac22eb40489cdc6f682619e0a4""],""db_checksums"":[""40a740503c20a5bd3f43ce2e84446320e6cd00ac22eb40489cdc6f682619e0a4""],""db_data_roles"":[""primary""],""db_ids"":[82529],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""6d3606a3ac930d3ca6d95d1c56e678c1344e71984e01db0e53e85ac677f605ee""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1410_20140723_20140827.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-0068ee42edab91db,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1411/ZN1411_1w_20140828_20140923.parquet,"[""RES-614c83f4962719af""]",zn,actual_contract,ZN1411,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1411/ZN1411_1w_20140828_20140923.parquet,"{""actual_checksums"":[""9b8f05603245df61a20f02596aa2685e114c9c3dd8de3b57e1384ddcba543660""],""db_checksums"":[""9b8f05603245df61a20f02596aa2685e114c9c3dd8de3b57e1384ddcba543660""],""db_data_roles"":[""primary""],""db_ids"":[82531],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""acc5247936ab16cff32dbe29ac7605fcf5c6bc57b9103fa46994548d0a85c405""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1411_20140828_20140923.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-654f1d5a26de1b08,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1412/ZN1412_1w_20140924_20141029.parquet,"[""RES-b8771b400287cf87""]",zn,actual_contract,ZN1412,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1412/ZN1412_1w_20140924_20141029.parquet,"{""actual_checksums"":[""f0163652b83158e4dbe28e3becc720da35aec3a81f645b946ed93522c5d9a42b""],""db_checksums"":[""f0163652b83158e4dbe28e3becc720da35aec3a81f645b946ed93522c5d9a42b""],""db_data_roles"":[""primary""],""db_ids"":[82533],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""f311dc6947bc31c2bd4f1a5ba1a368f7aa68a339bb3050f5c9c514f32a8600ab""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1412_20140924_20141029.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-307787919f5df5c4,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1501/ZN1501_1w_20141030_20141128.parquet,"[""RES-80a9079537f13696""]",zn,actual_contract,ZN1501,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1501/ZN1501_1w_20141030_20141128.parquet,"{""actual_checksums"":[""d85aba92e561da2787f64809f40d3d3eccbc786409daa7b2f76995cd9a1d3240""],""db_checksums"":[""d85aba92e561da2787f64809f40d3d3eccbc786409daa7b2f76995cd9a1d3240""],""db_data_roles"":[""primary""],""db_ids"":[82535],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""dfb737bbb58581227b1e582a462380480394f08e772f622cd14a59d1d0ac9426""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1501_20141030_20141128.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-90ce718a45c00de9,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1502/ZN1502_1w_20141201_20141225.parquet,"[""RES-62e6a7d93046a281""]",zn,actual_contract,ZN1502,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1502/ZN1502_1w_20141201_20141225.parquet,"{""actual_checksums"":[""8de478d234dfe7ca513ae8d9d8c6049210f4d66309769f422b5a52dbc71702ad""],""db_checksums"":[""8de478d234dfe7ca513ae8d9d8c6049210f4d66309769f422b5a52dbc71702ad""],""db_data_roles"":[""primary""],""db_ids"":[82537],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""66d3c2e4cd873b393e4962413d4edde7ab1766365114a0a8fec734804430b3e6""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1502_20141201_20141225.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-8306a08d5c4b1f94,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1503/ZN1503_1w_20141226_20150126.parquet,"[""RES-3dcb16ed69eb9bed""]",zn,actual_contract,ZN1503,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1503/ZN1503_1w_20141226_20150126.parquet,"{""actual_checksums"":[""9bf889d1de72e472b6ca20570d09e521ab0883aad6bdc7fef98c5de08ac9eccd""],""db_checksums"":[""9bf889d1de72e472b6ca20570d09e521ab0883aad6bdc7fef98c5de08ac9eccd""],""db_data_roles"":[""primary""],""db_ids"":[82539],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""84542224729ad9062e2f9d1eb8c7595a04e3a5d2e3683ab51677c2da85c43fb8""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1503_20141226_20150126.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
ACT-2fbd6186ae94944f,repair_manifest_checksum,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1504/ZN1504_1w_20150127_20150225.parquet,"[""RES-b506712c58fee37e""]",zn,actual_contract,ZN1504,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=zn/contract=ZN1504/ZN1504_1w_20150127_20150225.parquet,"{""actual_checksums"":[""3a668c6546f3634ee906e083a9cdeae0994f72adbf6a359274cd61e1c49e5149""],""db_checksums"":[""3a668c6546f3634ee906e083a9cdeae0994f72adbf6a359274cd61e1c49e5149""],""db_data_roles"":[""primary""],""db_ids"":[82541],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""74b503493d5a152d7503ebf8a9daf740d05bfb1294aa4fd833ebf4483a199b72""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_zn_ZN1504_20150127_20150225.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Replace the stale manifest checksum with the verified physical SHA-256 after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
