queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-edd6978a36761b65,download_missing_actual_rank1_interval,v:V0911:1d:2009-07-29:2009-10-12,"[""RES-4a4f2173367ad33a""]",v,actual_contract,V0911,1d,,"{""db_absent"":true,""expected_end"":""2009-10-12"",""expected_start"":""2009-07-29"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-05-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-48116f0f0a46a2ad,download_missing_actual_rank1_interval,v:V1001:1d:2009-10-13:2009-12-01,"[""RES-1083ec562cbd985e""]",v,actual_contract,V1001,1d,,"{""db_absent"":true,""expected_end"":""2009-12-01"",""expected_start"":""2009-10-13"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-05-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-87ebb1a919e9b3cc,download_missing_actual_rank1_interval,wh:WH2205:1d:2021-09-15:2022-05-05,"[""RES-695bc84fa752ab43""]",wh,actual_contract,WH2205,1d,,"{""db_absent"":true,""expected_end"":""2022-05-05"",""expected_start"":""2021-09-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2012-07-24""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-19ceb026d968854c,download_missing_actual_rank1_interval,wh:WH2303:1d:2022-05-06:2023-03-14,"[""RES-04b4256ef5cdc22c""]",wh,actual_contract,WH2303,1d,,"{""db_absent"":true,""expected_end"":""2023-03-14"",""expected_start"":""2022-05-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2012-07-24""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-91ec069be74ebb6b,download_missing_actual_rank1_interval,wr:WR0909:1d:2009-03-27:2009-07-29,"[""RES-d2d86a4656c1b205""]",wr,actual_contract,WR0909,1d,,"{""db_absent"":true,""expected_end"":""2009-07-29"",""expected_start"":""2009-03-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a972f50b24928d58,download_missing_actual_rank1_interval,wr:WR0910:1d:2009-07-30:2009-08-14,"[""RES-f70f9519dd5d06db""]",wr,actual_contract,WR0910,1d,,"{""db_absent"":true,""expected_end"":""2009-08-14"",""expected_start"":""2009-07-30"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c3f870336a72b390,download_missing_actual_rank1_interval,wr:WR0911:1d:2009-08-17:2009-10-13,"[""RES-8b22ba3ff483819f""]",wr,actual_contract,WR0911,1d,,"{""db_absent"":true,""expected_end"":""2009-10-13"",""expected_start"":""2009-08-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e0d8b1f740f0293b,download_missing_actual_rank1_interval,wr:WR0912:1d:2009-10-14:2009-10-19,"[""RES-e7e6fb48ce4cacc7""]",wr,actual_contract,WR0912,1d,,"{""db_absent"":true,""expected_end"":""2009-10-19"",""expected_start"":""2009-10-14"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-69641d75e066ee3a,download_missing_actual_rank1_interval,wr:WR1001:1d:2009-10-20:2009-11-10,"[""RES-bf22413534481d90""]",wr,actual_contract,WR1001,1d,,"{""db_absent"":true,""expected_end"":""2009-11-10"",""expected_start"":""2009-10-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1a700300218972da,download_missing_actual_rank1_interval,wr:WR1002:1d:2009-11-11:2009-12-22,"[""RES-8c5a652105e62d8e""]",wr,actual_contract,WR1002,1d,,"{""db_absent"":true,""expected_end"":""2009-12-22"",""expected_start"":""2009-11-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e6ad9159a8c9adfa,download_missing_actual_rank1_interval,wr:WR2409:1d:2024-05-07:2024-09-18,"[""RES-d4710df1f956b25b""]",wr,actual_contract,WR2409,1d,,"{""db_absent"":true,""expected_end"":""2024-09-18"",""expected_start"":""2024-05-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2009-03-27""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9f7f5e1970b4e3d3,download_missing_actual_rank1_interval,y:Y0603:1d:2006-01-09:2006-01-09,"[""RES-6ab98e56688b4734""]",y,actual_contract,Y0603,1d,,"{""db_absent"":true,""expected_end"":""2006-01-09"",""expected_start"":""2006-01-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-12c9c57b5139a716,download_missing_actual_rank1_interval,y:Y0609:1d:2006-01-10:2006-07-19,"[""RES-733b3f94b8745c82""]",y,actual_contract,Y0609,1d,,"{""db_absent"":true,""expected_end"":""2006-07-19"",""expected_start"":""2006-01-10"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-778690c20e8d2459,download_missing_actual_rank1_interval,y:Y0611:1d:2006-07-20:2006-09-08,"[""RES-cf6bc468c499a1b5""]",y,actual_contract,Y0611,1d,,"{""db_absent"":true,""expected_end"":""2006-09-08"",""expected_start"":""2006-07-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-20ab367bf35d203a,download_missing_actual_rank1_interval,y:Y0701:1d:2006-09-11:2006-10-30,"[""RES-8efef0b92ec9ac6b""]",y,actual_contract,Y0701,1d,,"{""db_absent"":true,""expected_end"":""2006-10-30"",""expected_start"":""2006-09-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3c8518330f6815de,download_missing_actual_rank1_interval,y:Y0705:1d:2006-10-31:2007-03-19,"[""RES-ff046223b480cd9c""]",y,actual_contract,Y0705,1d,,"{""db_absent"":true,""expected_end"":""2007-03-19"",""expected_start"":""2006-10-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9290cb117d76b8d9,download_missing_actual_rank1_interval,y:Y0709:1d:2007-03-20:2007-07-30,"[""RES-fce6a82b587a86f1""]",y,actual_contract,Y0709,1d,,"{""db_absent"":true,""expected_end"":""2007-07-30"",""expected_start"":""2007-03-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1ac557183d77394e,download_missing_actual_rank1_interval,y:Y0801:1d:2007-07-31:2007-09-14,"[""RES-da75be7c97844611""]",y,actual_contract,Y0801,1d,,"{""db_absent"":true,""expected_end"":""2007-09-14"",""expected_start"":""2007-07-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-14b8de3d08fa3a48,download_missing_actual_rank1_interval,y:Y0805:1d:2007-09-17:2008-02-27,"[""RES-5374257ad7f4b8cb""]",y,actual_contract,Y0805,1d,,"{""db_absent"":true,""expected_end"":""2008-02-27"",""expected_start"":""2007-09-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-29f6a0c1e3c217cb,download_missing_actual_rank1_interval,y:Y0809:1d:2008-02-28:2008-07-04,"[""RES-63e2b1d1d680e0cd""]",y,actual_contract,Y0809,1d,,"{""db_absent"":true,""expected_end"":""2008-07-04"",""expected_start"":""2008-02-28"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a93110f9ff171cea,download_missing_actual_rank1_interval,y:Y0901:1d:2008-07-07:2008-11-19,"[""RES-aadf54f368224c90""]",y,actual_contract,Y0901,1d,,"{""db_absent"":true,""expected_end"":""2008-11-19"",""expected_start"":""2008-07-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-469461c803092e35,download_missing_actual_rank1_interval,y:Y0905:1d:2008-11-20:2009-02-24,"[""RES-22c75cfecccf80c7""]",y,actual_contract,Y0905,1d,,"{""db_absent"":true,""expected_end"":""2009-02-24"",""expected_start"":""2008-11-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-62a290db9709dfa0,download_missing_actual_rank1_interval,y:Y0909:1d:2009-02-25:2009-06-02,"[""RES-eb9cf0874e30f4fa""]",y,actual_contract,Y0909,1d,,"{""db_absent"":true,""expected_end"":""2009-06-02"",""expected_start"":""2009-02-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-39f31a335652f062,download_missing_actual_rank1_interval,y:Y1001:1d:2009-06-03:2009-07-31,"[""RES-4a5640ff02e65656""]",y,actual_contract,Y1001,1d,,"{""db_absent"":true,""expected_end"":""2009-07-31"",""expected_start"":""2009-06-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e05a1be19f82d2f0,download_missing_actual_rank1_interval,y:Y1005:1d:2009-08-03:2009-11-10,"[""RES-e266b09266900a21""]",y,actual_contract,Y1005,1d,,"{""db_absent"":true,""expected_end"":""2009-11-10"",""expected_start"":""2009-08-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2006-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8a5eede0b41dd5c0,download_missing_actual_rank1_interval,zc:ZC2209:1d:2022-04-29:2022-09-07,"[""RES-e863bbdeb2580878""]",zc,actual_contract,ZC2209,1d,,"{""db_absent"":true,""expected_end"":""2022-09-07"",""expected_start"":""2022-04-29"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2015-05-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1750fd543f2ec020,download_missing_actual_rank1_interval,zc:ZC2606:1d:2026-05-13:2026-06-05,"[""RES-3029d88ff0091522""]",zc,actual_contract,ZC2606,1d,,"{""db_absent"":true,""expected_end"":""2026-06-05"",""expected_start"":""2026-05-13"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2015-05-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
