product,layer,actual_contract,start_date,end_date,reason
zn,actual_1w_roll_segment,ZN0807,2008-04-23,2008-05-27,"trading parameter gate failed for ZN0807 on 2008-05-27: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0808,2008-05-28,2008-06-23,"trading parameter gate failed for ZN0808 on 2008-06-23: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0809,2008-06-24,2008-07-18,"trading parameter gate failed for ZN0809 on 2008-07-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0810,2008-07-21,2008-08-15,"trading parameter gate failed for ZN0810 on 2008-08-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0811,2008-08-18,2008-09-18,"trading parameter gate failed for ZN0811 on 2008-09-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0812,2008-09-19,2008-10-17,"trading parameter gate failed for ZN0812 on 2008-10-17: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0901,2008-10-20,2008-11-21,"trading parameter gate failed for ZN0901 on 2008-11-21: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0902,2008-11-24,2008-12-15,"trading parameter gate failed for ZN0902 on 2008-12-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0903,2008-12-16,2009-01-16,"trading parameter gate failed for ZN0903 on 2009-01-16: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0904,2009-01-19,2009-02-09,"trading parameter gate failed for ZN0904 on 2009-02-09: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0905,2009-02-10,2009-03-05,"trading parameter gate failed for ZN0905 on 2009-03-05: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0906,2009-03-06,2009-03-31,"trading parameter gate failed for ZN0906 on 2009-03-31: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0907,2009-04-01,2009-04-28,"trading parameter gate failed for ZN0907 on 2009-04-28: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0908,2009-04-29,2009-06-01,"trading parameter gate failed for ZN0908 on 2009-06-01: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0909,2009-06-02,2009-07-01,"trading parameter gate failed for ZN0909 on 2009-07-01: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0910,2009-07-02,2009-07-24,"trading parameter gate failed for ZN0910 on 2009-07-24: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0911,2009-07-27,2009-08-24,"trading parameter gate failed for ZN0911 on 2009-08-24: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN0912,2009-08-25,2009-10-09,"trading parameter gate failed for ZN0912 on 2009-10-09: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1001,2009-10-12,2009-11-12,"trading parameter gate failed for ZN1001 on 2009-11-12: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1002,2009-11-13,2009-11-26,"trading parameter gate failed for ZN1002 on 2009-11-26: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1003,2009-11-27,2009-12-25,"trading parameter gate failed for ZN1003 on 2009-12-25: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1004,2009-12-28,2010-01-19,"trading parameter gate failed for ZN1004 on 2010-01-19: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1005,2010-01-20,2010-02-24,"trading parameter gate failed for ZN1005 on 2010-02-24: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1006,2010-02-25,2010-03-29,"trading parameter gate failed for ZN1006 on 2010-03-29: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1007,2010-03-30,2010-05-05,"trading parameter gate failed for ZN1007 on 2010-05-05: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1008,2010-05-06,2010-05-27,"trading parameter gate failed for ZN1008 on 2010-05-27: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1009,2010-05-28,2010-06-28,"trading parameter gate failed for ZN1009 on 2010-06-28: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1010,2010-06-29,2010-07-26,"trading parameter gate failed for ZN1010 on 2010-07-26: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1011,2010-07-27,2010-08-13,"trading parameter gate failed for ZN1011 on 2010-08-13: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1012,2010-08-16,2010-09-10,"trading parameter gate failed for ZN1012 on 2010-09-10: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1101,2010-09-13,2010-10-21,"trading parameter gate failed for ZN1101 on 2010-10-21: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1102,2010-10-22,2010-11-18,"trading parameter gate failed for ZN1102 on 2010-11-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1103,2010-11-19,2010-12-30,"trading parameter gate failed for ZN1103 on 2010-12-30: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1104,2010-12-31,2011-02-10,"trading parameter gate failed for ZN1104 on 2011-02-10: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1105,2011-02-11,2011-03-17,"trading parameter gate failed for ZN1105 on 2011-03-17: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1106,2011-03-18,2011-04-25,"trading parameter gate failed for ZN1106 on 2011-04-25: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1107,2011-04-26,2011-05-25,"trading parameter gate failed for ZN1107 on 2011-05-25: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1108,2011-05-26,2011-06-23,"trading parameter gate failed for ZN1108 on 2011-06-23: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1109,2011-06-24,2011-07-18,"trading parameter gate failed for ZN1109 on 2011-07-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1110,2011-07-19,2011-08-15,"trading parameter gate failed for ZN1110 on 2011-08-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1111,2011-08-16,2011-09-21,"trading parameter gate failed for ZN1111 on 2011-09-21: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1112,2011-09-22,2011-10-19,"trading parameter gate failed for ZN1112 on 2011-10-19: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1201,2011-10-20,2011-11-18,"trading parameter gate failed for ZN1201 on 2011-11-18: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1202,2011-11-21,2011-12-15,"trading parameter gate failed for ZN1202 on 2011-12-15: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1203,2011-12-16,2012-01-16,"trading parameter gate failed for ZN1203 on 2012-01-16: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1204,2012-01-17,2012-02-14,"trading parameter gate failed for ZN1204 on 2012-02-14: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1205,2012-02-15,2012-03-08,"trading parameter gate failed for ZN1205 on 2012-03-08: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1206,2012-03-09,2012-04-06,"trading parameter gate failed for ZN1206 on 2012-04-06: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1207,2012-04-09,2012-05-08,"trading parameter gate failed for ZN1207 on 2012-05-08: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1208,2012-05-09,2012-05-28,"trading parameter gate failed for ZN1208 on 2012-05-28: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1209,2012-05-29,2012-06-25,"trading parameter gate failed for ZN1209 on 2012-06-25: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1210,2012-06-26,2012-07-23,"trading parameter gate failed for ZN1210 on 2012-07-23: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1211,2012-07-24,2012-08-16,"trading parameter gate failed for ZN1211 on 2012-08-16: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1212,2012-08-17,2012-09-20,"trading parameter gate failed for ZN1212 on 2012-09-20: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1301,2012-09-21,2012-11-05,"trading parameter gate failed for ZN1301 on 2012-11-05: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1302,2012-11-06,2012-12-07,"trading parameter gate failed for ZN1302 on 2012-12-07: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1303,2012-12-10,2013-01-07,"trading parameter gate failed for ZN1303 on 2013-01-07: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1304,2013-01-08,2013-01-29,"trading parameter gate failed for ZN1304 on 2013-01-29: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1305,2013-01-30,2013-03-06,"trading parameter gate failed for ZN1305 on 2013-03-06: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1306,2013-03-07,2013-04-03,"trading parameter gate failed for ZN1306 on 2013-04-03: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1307,2013-04-08,2013-05-02,"trading parameter gate failed for ZN1307 on 2013-05-02: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1308,2013-05-03,2013-05-22,"trading parameter gate failed for ZN1308 on 2013-05-22: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
zn,actual_1w_roll_segment,ZN1309,2013-05-23,2013-06-20,"trading parameter gate failed for ZN1309 on 2013-06-20: {'status': 'failed', 'source': None, 'missing_fields': ['price_tick', 'contract_multiplier', 'margin', 'open_commission', 'close_commission', 'c"
